Name,SMILES,Flavor type,Data resource
CID 18486207,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)NC(=O)CN)C(=O)O,Sweet,FlavorDB
CID 18247574,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 22653146,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)C(N)CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18485807,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)CN)C(=O)O,Sweet,FlavorDB
CID 18249170,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(N)=O)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 18251163,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 22656738,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CCCCN)NC(=O)C(N)CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18252760,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(CO)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 18251961,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 18251913,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 18251912,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18251923,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251917,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)O,Sweet,FlavorDB
Asp-Phe-Lys,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 22657486,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
Asn-Phe-Lys,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18490074,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18249568,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 22655142,NCCCCC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)C(N)CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18251184,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)N1CCCC1C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18250967,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18250947,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251027,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CCC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251125,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251204,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(CO)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251155,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 18251154,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18251165,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251159,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,Sweet,FlavorDB
CID 14454353,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251046,NCCCCC(NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 22656542,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 22656522,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 22656700,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 22656729,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18219198,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 22656620,NCCCCC(NC(=O)C(N)CC(N)=O)C(=O)NCC(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18481228,NCCCCC(NC(=O)C(N)CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18741580,NCCCCC(NC(=O)C(N)CO)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 20005952,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 20005951,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 20005962,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 20005956,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(=O)O)C(=O)NCC(=O)O,Sweet,FlavorDB
CID 20005931,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18223262,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 20006110,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NC(CCCCN)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 20006030,NCCCCC(NC(=O)C(N)Cc1ccccc1)C(=O)NCC(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 20013902,NCCCCC(NC(=O)C1CCCN1)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18252322,NCCCCC(NC(=O)C1CCCN1C(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18489144,NCCCCC(NC(=O)CN)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18489124,NCCCCC(NC(=O)CN)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18489328,NCCCCC(NC(=O)CN)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 20002865,NCCCCC(NC(=O)CNC(=O)C(CC(=O)O)NC(=O)C(N)Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 20002465,NCCCCC(NC(=O)CNC(=O)C(CC(N)=O)NC(=O)C(N)Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 18251841,NCCCCC(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(=O)O)C(=O)O,Sweet,FlavorDB
CID 22657416,NCCCCC(NC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)C(N)CC(N)=O)C(=O)O,Sweet,FlavorDB
CID 18249530,NCCCCC(NC(=O)CNC(=O)C(N)CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
CID 20004522,NCCCCC(NC(=O)CNC(=O)C(N)Cc1ccccc1)C(=O)NC(CC(N)=O)C(=O)O,Sweet,FlavorDB
LP073127,NCCCCCCC(=O)NCC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)O,Sweet,FlavorDB
lysine,NCCCC[C@H](N)C(=O)O,"Bitter, Sweet",PhytoMolecularTasteDB
Taurine,NCCS(=O)(=O)O,Bitter,"ChemTasteDB, PhytoMolecularTasteDB, FlavorDB, PlantMolecularTasteDB, BitterDB, BitterSweet"
serotonin,NCCc1c[nH]c2ccc(O)cc12,Astringent,PlantMolecularTasteDB
tyramine,NCCc1ccc(O)cc1,"Bitter, Sweet","PhytoMolecularTasteDB, FlavorDB, PlantMolecularTasteDB, BitterSweet"
SCHEMBL476080,NN1C(=O)c2ccccc2S1(=O)=O,Sweet,FlavorDB
CID 18428334,NN1C(=O)c2ccccc2S1=O,Sweet,FlavorDB
CID 22336306,NO.O=CC(O)C(O)C(O)C(O)CO,Sweet,FlavorDB
CID 22327938,NO.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
CID 19045976,NOC(C(O)C=O)C(O)C(O)CO,Sweet,FlavorDB
SCHEMBL4288124,NOC(C(O)CO)C(O)C(O)C=O,Sweet,FlavorDB
SCHEMBL319408,NOC(C=O)C(O)C(O)C(O)CO,Sweet,FlavorDB
SCHEMBL1267825,NOC(C=O)C(ON)C(O)C(O)CO,Sweet,FlavorDB
CID 20058190,NOC(CO)C(O)C(O)C(O)CO,Sweet,FlavorDB
SCHEMBL6139265,NOC(CO)C(O)C(O)CO,Sweet,FlavorDB
SCHEMBL10344926,NOC1C(O)OC(CO)C(O)C1O,Sweet,FlavorDB
CID 19418688,NOC1C([O-])OC(CO)C(O)C1O,Sweet,FlavorDB
CID 19607577,NOC1CC(O)OC(CO)C1O,Sweet,FlavorDB
CID 19607576,NOC1CC([O-])OC(CO)C1O,Sweet,FlavorDB
CID 19012529,NOC1CCC(O)C(CO)O1,Sweet,FlavorDB
CHEMBL196073,NOC1OC(CO)C(O)C(O)C1O,Sweet,FlavorDB
1-O-Amino-beta-lactose,NOC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O,Sweet,FlavorDB
CID 18546721,NOCC(=O)C(O)C(O)C(O)CO,Sweet,FlavorDB
CID 18546752,NOCC(O)C(O)C(O)C(=O)CO,Sweet,FlavorDB
CID 23295571,NOCC(O)C(O)C(O)C(C=O)ON,Sweet,FlavorDB
SCHEMBL14921467,NOCC(O)C(O)C(O)C(O)C=O,Sweet,FlavorDB
SCHEMBL1129672,NOCC(O)C(O)C(O)C(O)CO,Sweet,FlavorDB
SCHEMBL925520,NOCC1(OC2OC(CO)C(O)C(O)C2O)OC(CO)C(O)C1O,Sweet,FlavorDB
CID 18544369,NOCC1OC(O)C(O)C(O)C1O,Sweet,FlavorDB
CID 21684606,NOCCC(O)C(O)C(O)CO,Sweet,FlavorDB
CID 22327943,NOOC1C(O)OC(CO)C(O)C1O,Sweet,FlavorDB
CID 22327942,NOOC1C([O-])OC(CO)C(O)C1O,Sweet,FlavorDB
N-cyclohexylsulfamide,NS(=O)(=O)NC1CCCCC1,Sweet,FlavorDB
serine,N[C@@H](CO)C(=O)O,"Sweet, Sour",PhytoMolecularTasteDB
monatine,N[C@@H](C[C@@](O)(CC1=NCc2ccccc21)C(=O)O)C(=O)O,Sweet,SweetenersDB
Trp-Pro,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1C(=O)[O-],Bitter,BitterSweet
Trp-phe,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,Bitter,BitterSweet
tryptophan,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,Bitter,"BitterSweet, PhytoMolecularTasteDB"
,N[C@@H](Cc1c[nH]cn1)C(=O)O,Bitter,BitterSweet
levodopa,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O,Sweet,BitterSweet
tyrosine,N[C@@H](Cc1ccc(O)cc1)C(=O)O,Bitter,PhytoMolecularTasteDB
"Phe-trp, Phe-trp phenylalanyltryptophan",N[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,Bitter,BitterSweet
phenylalanine,N[C@@H](Cc1ccccc1)C(=O)O,Bitter,"BitterSweet, PhytoMolecularTasteDB"
histidine,N[C@@H](Cc1cnc[nH]1)C(=O)O,Bitter,PhytoMolecularTasteDB
Trp-trp,N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)O,Bitter,BitterSweet
3-Amino-4-chlorobenzoic acid,Nc1cc(C(=O)O)ccc1Cl,Bitter,"BitterSweet, ChemTasteDB"
3-(4-chloroanthraninoyl)-DL-alanine,Nc1cc(Cl)ccc1C(=O)CC(N)C(=O)O,Sweet,ChemTasteDB
Bromo-nitroaniline,Nc1cc([N+](=O)[O-])ccc1Br,Sweet,"BitterSweet, ChemTasteDB"
Chloro-nitroaniline,Nc1cc([N+](=O)[O-])ccc1Cl,Sweet,"BitterSweet, ChemTasteDB"
Fluoro-nitroaniline,Nc1cc([N+](=O)[O-])ccc1F,Sweet,"BitterSweet, ChemTasteDB"
Iodo-nitroaniline,Nc1cc([N+](=O)[O-])ccc1I,Sweet,"BitterSweet, ChemTasteDB"
Hydroxy-nitroaniline,Nc1cc([N+](=O)[O-])ccc1O,Sweet,"BitterSweet, ChemTasteDB"
p-aminobenzoic acid,Nc1ccc(C(=O)O)cc1,Bitter,PlantMolecularTasteDB
Dapsone,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,Bitter,"BitterSweet, BitterDB, ChemTasteDB"
5-Aminosaccharin,Nc1ccc2c(c1)C(=O)NS2(=O)=O,Tasteless,ChemTasteDB
6-Aminosaccharin,Nc1ccc2c(c1)S(=O)(=O)NC2=O,"Sweet, Tasteless","BitterSweet, ChemTasteDB"
3-Aminobenzoic acid,Nc1cccc(C(=O)O)c1,Sweet,ChemTasteDB
Nitroaniline,Nc1cccc([N+](=O)[O-])c1,Sweet,"BitterSweet, ChemTasteDB"
p-Aminosaccharin,Nc1cccc2c1C(=O)NS2(=O)=O,Sweet,"BitterSweet, ChemTasteDB"
"7-Amino-1,1-dioxo-1,2-benzothiazol-3-one",Nc1cccc2c1S(=O)(=O)NC2=O,Sweet,"BitterSweet, ChemTasteDB"
2-Aminobenzoic acid,Nc1ccccc1C(=O)O,"Sweet, Sour","BitterSweet, PlantMolecularTasteDB, ChemTasteDB, PhytoMolecularTasteDB"
2-Nitroaniline,Nc1ccccc1[N+](=O)[O-],Bitter,"BitterSweet, ChemTasteDB"
Disodium deoxy 5'-guanylate,Nc1nc2c(ncn2C2CC(O)C(COP(=O)([O-])[O-])O2)c(=O)[nH]1.[Na+].[Na+],Umami,ChemTasteDB
Guanosine 5'-monophosphate (5'-GMP),Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=O)[nH]1,Umami,ChemTasteDB
6-Thioguanosine 5'-monophosphate,Nc1nc2c(ncn2C2OC(COP(=O)(O)O)C(O)C2O)c(=S)[nH]1,Umami,ChemTasteDB
Calcium-5'-ribonucleotides (mixture of calcium guanylate and calcium inosinate),Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Ca+2].[Ca+2],Umami,ChemTasteDB
Disodium-5'-ribonucleotides (Mixture of IMP and GMP),Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.O=c1[nH]cnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+].[Na+].[Na+],Umami,ChemTasteDB
Calcium guanylate,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Ca+2],Umami,ChemTasteDB
Dipotassium guanylate,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[K+].[K+],Umami,ChemTasteDB
Guanosine 5'-monophosphate (GMP) disodium salt,Nc1nc2c(ncn2C2OC(COP(=O)([O-])[O-])C(O)C2O)c(=O)[nH]1.[Na+].[Na+],Umami,ChemTasteDB
folic acid,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,Sweet,PhytoMolecularTasteDB
2-Amino-5-nitrothiazole,Nc1ncc([N+](=O)[O-])s1,Bitter,"BitterSweet, BitterDB, ChemTasteDB"
Adenosine,Nc1ncnc2c1ncn2C1OC(CO)C(O)C1O,Bitter,"BitterDB, ChemTasteDB"
adenosine 5'-monophosphate,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O,"Umami, Sweet","ChemTasteDB, FlavorDB"
NU002946,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)C(O)C1O.[Mg+2],Sweet,FlavorDB
Disodium 5'-adenylate,Nc1ncnc2c1ncn2C1OC(COP(=O)([O-])[O-])C(O)C1O.[Na+].[Na+],Umami,ChemTasteDB
adenosine 5'-monophosphate,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O,Sweet,BitterSweet
Magnesium Sulfate Heptahydrate,O.O.O.O.O.O.O.O=S(=O)([O-])[O-].[Mg+2],Bitter,"BitterSweet, BitterDB"
UNII-5101OP7P2I,O.O.O.O.O.O.O.O=S1(=O)N=C([O-])c2ccccc21.O=S1(=O)N=C([O-])c2ccccc21.[Ca+2],Sweet,"BitterSweet, FlavorDB"
Melitriose,O.O.O.O.O.OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
RCL S272108,O.O.O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],Sweet,FlavorDB
CID 6331896,O.O.O.O=CC(O)C(O)C(O)C(O)CO.[Sb],Sweet,FlavorDB
CID 18502900,O.O.O.O=CC(O)C(O)C1O[Sb]OC1CO,Sweet,FlavorDB
CID 22450213,O.O.O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
CID 22169191,O.O.O.OCC1OC(OC2C(CO)OC(O)(CO)C2O)C(O)C(O)C1O,Sweet,FlavorDB
CID 23002760,O.O.O=C(CO)C(O)C(O)C(O)CO,Sweet,FlavorDB
SCHEMBL8728937,O.O.O=C1NS(=O)(=O)c2ccccc21,Sweet,FlavorDB
CID 18175843,O.O.O=C1NS(=O)(=O)c2ccccc21.[Na+],Sweet,FlavorDB
Sucromat Pulver,O.O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],Sweet,"BitterSweet, FlavorDB"
Cyclamate calcium dihydrate,O.O.O=S(=O)([O-])NC1CCCCC1.O=S(=O)([O-])NC1CCCCC1.[Ca+2],Sweet,FlavorDB
CID 23618481,O.O.O=S(=O)([O-])NC1CCCCC1.[Ca+2],Sweet,FlavorDB
CID 19351576,O.O.O=S(=O)([O-])OC1C(O)C(CO)OC1(CO)OC1OC(CO)C(O)C(O)C1O.[Ca+2],Sweet,FlavorDB
o-Benzoic sulfimide sodium salt hydrate,O.O.O=S1(=O)N=C([O-])c2ccccc21.[Na+],Sweet,"BitterSweet, FlavorDB"
AC1L9K0C,O.O.OC1COC(O)C(O)C1O,Sweet,FlavorDB
CID 21257740,O.O.OCC(O)C(O)C(O)C(O)COC1OC(CO)C(O)C(O)C1O,Sweet,FlavorDB
Lactitol dihydrate,O.O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
AC1LCVDA,O.O.OCC(O)C(O)C(OC1OC(O)C(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
LS-187885,O.O.OCC1OC(O)C(O)C(O)C1O.[Ca+2].[Cl-].[Cl-].[Cl-].[Cl-].[K+].[Na+],Sweet,"BitterSweet, FlavorDB"
CID 21946471,O.O.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
CA001518,O.O.OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
Galactinol dihydrate,O.O.OCC1OC(OC2C(O)C(O)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
BIT0136,O.O.OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
Barium Chloride Dihydrate,O.O.[Ba+2].[Cl-].[Cl-],Bitter,"BitterSweet, BitterDB"
Calcium chloride; CaCl2,O.O.[Ca+2].[Cl-].[Cl-],Bitter,Natural_TAS2R_agonists
CID 22506406,O.O=C(CO)C(O)C(O)C(O)CO,Sweet,FlavorDB
CID 23618593,O.O=C1NS(=O)(=O)c2ccccc21.[Ca+2],Sweet,FlavorDB
CID 18324648,O.O=C1NS(=O)(=O)c2ccccc21.[Na+],Sweet,FlavorDB
6381-91-5,O.O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21.[Ca+2],Sweet,"BitterSweet, FlavorDB"
CID 517385,O.O=C1[N-]S(=O)(=O)c2ccccc21.O=C1[N-]S(=O)(=O)c2ccccc21.[Zn+2],Sweet,FlavorDB
Sodium saccharin hydrate,O.O=C1[N-]S(=O)(=O)c2ccccc21.[Na+],Sweet,FlavorDB
CID 19363539,O.O=CC(O)C(O)C(O)C(O)C(=O)[O-],Sweet,FlavorDB
D-Glucuronic acid sodium salt hydrate,O.O=CC(O)C(O)C(O)C(O)C(=O)[O-].[Na+],Sweet,FlavorDB
Dextrose monohydrate,O.O=CC(O)C(O)C(O)C(O)CO,Sweet,FlavorDB
CID 19975121,O.O=CC(O)C(O)C(O)C(O)CO.O=CC(O)C(O)C(O)C(O)CO.O=CC(O)C(O)C(O)C(O)CO,Sweet,FlavorDB
CID 42627718,O.O=COC(CO)C(CO)OC1OC(CO)C(O)C(O)C1O,Sweet,FlavorDB
CID 21681917,O.O=S(=O)([O-])NC1CCCCC1,Sweet,FlavorDB
calcium hydrate bis(N-cyclohexylsulfamate),O.O=S(=O)([O-])NC1CCCCC1.O=S(=O)([O-])NC1CCCCC1.[Ca+2],Sweet,FlavorDB
CID 17889203,O.O=S1(=O)N=C([O-])c2ccccc21,Sweet,FlavorDB
Calcium saccharin hydrate,O.O=S1(=O)N=C([O-])c2ccccc21.O=S1(=O)N=C([O-])c2ccccc21.[Ca+2],Sweet,"BitterSweet, FlavorDB"
AC1LAOJQ,O.O=S1(=O)N=C([O-])c2ccccc21.O=S1(=O)N=C([O-])c2ccccc21.[Zn+2],Sweet,FlavorDB
Saccharin sodium salt hydrate,O.O=S1(=O)N=C([O-])c2ccccc21.[Na+],Sweet,FlavorDB
CID 22237137,O.OCC(O)C(O)C(O)C(O)CO,Sweet,FlavorDB
CID 18502922,O.OCC(O)C(O)C(O)C1CO[Sb]O1,Sweet,FlavorDB
CID 42627045,O.OCC(O)C(O)C(O)CO,Sweet,FlavorDB
Maltitol Hydrate,O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
CID 22450212,O.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO.OCC(O)C(O)C(OC1OC(CO)C(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
CID 23724829,O.OCC(O)C(O)C(OC1OC(O)C(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
AC1L9N15,O.OCC1OC(O)C(F)C(O)C1O,Sweet,FlavorDB
CID 42627350,O.OCC1OC(O)C(O)C(O)C1O,Sweet,FlavorDB
CID 42627358,O.OCC1OC(O)CC(O)C1O,Sweet,FlavorDB
CID 18513321,O.OCC1OC(OC2(CO)OC(CO)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
CID 16211336,O.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
AC1LAND7,O.OCC1OC(OC2C(CO)OC(O)C(O)C2O)C(O)CC1O,Sweet,FlavorDB
CA000571,O.OCC1OC(OC2C(CO)OC(OC3C(CO)OC(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
D-(+)-Melezitose hydrate,O.OCC1OC(OC2C(O)C(CO)OC2(CO)OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
Maltulose H2O,O.OCC1OC(OC2C(O)COC(O)(CO)C2O)C(O)C(O)C1O,Sweet,FlavorDB
ST056913,O.OCC1OC(OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
D-Melibiose monohydrate,O.OCC1OC(OCC2OC(O)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
R-0990,O.OCC1OC(OCC2OC(OC3(CO)OC(CO)C(O)C3O)C(O)C(O)C2O)C(O)C(O)C1O,Sweet,FlavorDB
AC1L9FUV,O.OCCOC(OC1C(CO)OC(O)C(O)C1O)C(O)CO,Sweet,FlavorDB
Lactitol monohydrate,O.OC[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO,Sweet,BitterSweet
Glucose syrup,O.OC[C@H]1OC(O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet,BitterSweet
UNII-4L3WC4P6GF,O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet,BitterSweet
alpha-D-Lactose monohydrate,O.OC[C@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,Sweet,BitterSweet
Maltose monohydrate,O.OC[C@H]1O[C@H](O[C@@H]2[C@@H](CO)OC(O)[C@H](O)[C@H]2O)[C@H](O)[C@@H](O)[C@@H]1O,Sweet,BitterSweet
"3,4-O-dicaffeoyl-γ-quinide",O=C(/C=C/c1ccc(O)c(O)c1)OC1CC2(O)CC(OC2=O)C1OC(=O)/C=C/c1ccc(O)c(O)c1,Bitter,PlantMolecularTasteDB
butein,O=C(/C=C/c1ccc(O)c(O)c1)c1ccc(O)cc1O,Bitter,PhytoMolecularTasteDB
,O=C(/C=C/c1ccc(O)cc1)Nc1ccccc1C(=O)[O-],Bitter,BitterSweet
